DateTime,AddedIPs,RemovedIPs
1554568837,1,0
1554574818,1,0
1554578689,0,1
1554580611,1,1
1554584569,0,1
1554586595,1,0
1554592335,1,0
1554596208,0,1
1554600031,0,1
1554601942,0,1
1554605788,1,0
1554615400,1,0
1554623084,0,1
1554630750,1,0
1554636520,1,0
1554644433,1,0
1554646347,1,1
1554650176,1,0
1554655938,1,0
1554657868,0,1
1554659794,0,1
1554667856,1,1
1554677537,1,0
1554679471,1,1
1554681379,1,1
1554683295,3,0
1554686176,11,0
1554692209,0,1
1554701792,1,0
1554711439,1,0
1554717163,1,0
1554720993,1,0
1554730848,0,1
1554732790,0,1
1554736879,0,1
1554740688,1,0
1554742596,0,1
1554744495,1,0
1554746523,1,0
1554756017,3,0
1554760370,1,0
1554766603,0,1
1554768538,0,1
1554770447,0,2
1554772351,0,1
1554774302,1,0
1554778120,2,4
1554781968,1,1
1554789793,0,1
1554792046,2,0
1554793955,1,0
1554799711,1,0
1554803570,1,1
1554807423,0,2
1554811418,0,11
1554813395,2,0
1554817234,2,0
1554822995,2,0
1554826860,0,1
1554830669,1,1
1554832598,0,1
1554834499,0,1
1554840315,1,0
1554842301,1,3
1554846023,0,1
1554851827,1,0
1554855655,1,0
1554857580,1,0
1554861390,0,1
1554865401,0,2
1554867636,0,1
1554869545,1,0
1554875567,1,0
1554877470,0,1
1554883478,1,0
1554885385,1,0
1554887358,0,1
1554889227,0,1
1554896924,2,0
1554898847,0,2
1554902679,0,1
1554904606,2,1
1554909669,0,2
1554915415,1,0
1554917314,1,1
1554919384,1,0
1554925468,1,0
1554927431,0,1
1554929440,0,1
1554933168,1,0
1554936990,1,0
1554938901,0,2
1554940992,0,1
1554943001,0,2
1554944915,1,0
1554946866,1,0
1554956419,2,1
1554958340,1,0
1554962353,0,1
1554968201,0,1
1554972054,0,1
1554973951,1,0
1554975880,1,0
1554983556,13,2
1554989326,1,0
1554991390,0,1
1554998610,1,1
1555000600,2,0
1555004452,0,2
1555006350,0,1
1555008271,3,0
1555010187,1,0
1555012131,0,1
1555019802,1,1
1555023222,0,1
1555025083,1,0
1555027008,2,0
1555028900,1,0
1555032995,1,1
1555038768,1,0
1555044509,0,2
1555046436,1,1
1555048385,1,0
1555054103,1,0
1555056178,1,0
1555060337,1,0
1555062292,0,1
1555068041,4,0
1555069938,0,13
1555075711,0,1
1555079548,1,0
1555081483,1,0
1555083635,3,0
1555085538,0,1
1555087478,0,2
1555089377,1,0
1555091325,1,0
1555093229,0,1
1555095135,0,1
1555100893,0,2
1555104763,2,0
1555111983,1,0
1555113957,0,2
1555115814,0,2
1555119777,0,1
1555121799,0,2
1555123741,1,0
1555125667,0,2
1555127580,1,0
1555133304,0,1
1555135473,0,1
